cells,0,1,2,3,4,5,6,7,8,9,batch,celltype
ola_mES_2i_2_24.counts,1.315065,-1.5000092,-0.07377258,-0.4762096,0.05942011,0.26838458,-0.7594619,0.07877958,0.02212131,-1.2829947,batch2,2i
ola_mES_2i_2_25.counts,-0.27801841,-1.9045298,0.9331937,-0.40294036,1.5666976,1.3197131,-0.7679795,0.39809954,-0.32827625,0.5328939,batch2,2i
ola_mES_2i_2_26.counts,-0.13899612,-2.7303128,0.36687854,-1.1611623,1.017612,2.1078944,1.4038264,1.6037875,0.15261984,1.4639946,batch2,2i
ola_mES_2i_2_27.counts,0.24182713,-1.4631686,0.7972394,-1.023379,1.4163693,1.0335895,0.036443412,0.504804,-0.4335398,0.090251654,batch2,2i
ola_mES_2i_2_28.counts,-2.8454633,-1.5403675,2.836702,0.57782847,2.672102,1.4623185,-0.45638758,1.9023677,-0.22859257,-1.3888267,batch2,2i
ola_mES_2i_2_29.counts,-0.021512687,-1.6417103,0.63824713,-0.14163798,1.0944585,0.7385107,-0.4847144,0.16142666,-0.15152684,-0.9416872,batch2,2i
ola_mES_2i_2_3.counts,0.10024184,-1.5541129,0.6779007,-1.1394575,1.1689857,0.79657996,-0.4496899,0.1713494,-0.35364097,0.2123197,batch2,2i
ola_mES_2i_2_30.counts,-0.4054563,-1.9880937,2.2352636,0.09411517,1.2267487,-1.152269,0.15363461,0.43678808,0.40124393,-0.5347103,batch2,2i
ola_mES_2i_2_31.counts,-0.62779266,-2.586943,1.1205775,-0.069890164,0.3658926,-0.33122674,-1.3193896,1.0052015,-0.66607225,-0.8903339,batch2,2i
ola_mES_2i_2_32.counts,0.43481222,-1.3206729,0.26982322,-0.9761385,0.8973665,0.86702454,-0.7588321,0.16570044,0.15530878,-1.2342924,batch2,2i
ola_mES_2i_2_33.counts,-0.47337914,-3.0204027,0.92287314,-0.17819405,0.43583542,-1.1047108,0.13265353,1.3319122,-0.028244734,-1.618625,batch2,2i
ola_mES_2i_2_34.counts,0.6671783,-1.6916524,0.40678546,0.08224244,0.49755275,-0.12120268,-0.5926256,-0.25471866,-0.67283976,-1.3856404,batch2,2i
ola_mES_2i_2_35.counts,0.21251872,-2.5486927,0.036282867,0.23678067,1.2034906,1.2250441,-0.8796668,0.7518419,0.7629892,0.17421034,batch2,2i
ola_mES_2i_2_36.counts,0.39273208,-1.933798,0.39890912,1.1686474,1.8292801,2.3462305,-0.56355506,0.7995125,-0.005275309,1.0224468,batch2,2i
ola_mES_2i_2_37.counts,-0.70035,-1.2196096,1.1663831,-0.2400518,1.3365573,1.0257816,-0.027106702,-0.27975547,-0.23456344,-1.9838951,batch2,2i
ola_mES_2i_2_38.counts,-1.1606174,-1.8977886,1.7143416,1.0221964,1.7893257,0.10501903,-1.291121,0.48788142,-0.07739049,-1.2963135,batch2,2i
ola_mES_2i_2_39.counts,0.88828766,-1.2311883,0.45345512,-0.73476183,0.14399183,0.9296528,-0.08176723,-0.37729704,0.14281821,-1.6366631,batch2,2i
ola_mES_2i_2_4.counts,-0.89364845,-4.250323,-1.5220386,-0.36793187,-0.10148549,0.31103438,1.2826461,2.6350746,0.68780917,0.3860933,batch2,2i
ola_mES_2i_2_40.counts,1.0421342,-2.4430952,-0.21849081,1.1930169,0.81453395,0.9062345,1.5298944,0.8757285,-0.39427033,-0.9852663,batch2,2i
ola_mES_2i_2_41.counts,-0.36652714,-2.0605686,0.045931637,-0.05915653,0.16231132,1.6794546,0.31582206,-0.242033,-0.6677568,-1.74141,batch2,2i
ola_mES_2i_2_42.counts,-1.6187005,-3.9151268,0.22937927,2.2769165,0.62760687,0.33601007,0.6297749,1.2140836,0.60970885,-0.8554429,batch2,2i
ola_mES_2i_2_43.counts,-0.9784544,-2.5695317,1.3459343,-0.5978203,1.2379867,0.057824254,0.64842415,1.0216352,-0.8931382,-0.20521948,batch2,2i
ola_mES_2i_2_44.counts,0.34502953,-2.0634997,-0.48734373,-0.9191823,0.2851842,0.54454947,0.5026951,0.40428293,-0.07614571,-1.5279554,batch2,2i
ola_mES_2i_2_46.counts,-0.19794041,-1.5817289,1.8712997,-0.24467298,0.23032147,0.13647863,-0.033074617,-0.70684737,-0.21126789,-2.131645,batch2,2i
ola_mES_2i_2_47.counts,0.9608387,-2.7514086,-0.8239209,0.016687512,-1.7089556,0.9047361,-0.9138851,1.0068198,1.4781199,-1.5935256,batch2,2i
ola_mES_2i_2_48.counts,1.525737,-2.1788404,-0.50007045,0.9341561,0.20472199,0.99944055,0.5798429,1.1914176,-0.9278152,-1.2150209,batch2,2i
ola_mES_2i_2_49.counts,0.45426685,-1.0258884,0.8421205,-1.0670072,0.9361636,1.2210159,0.5636604,-0.19282138,-0.06607658,-1.5444299,batch2,2i
ola_mES_2i_2_5.counts,0.70009315,-1.0123034,1.2391287,1.0008987,2.876326,0.49419346,2.3273165,1.9647554,-0.96009326,0.32368276,batch2,2i
ola_mES_2i_2_50.counts,-0.22385979,-1.1704928,2.1176875,-1.4724518,1.0527159,2.6310349,1.6401362,1.0476686,1.0223291,-0.31991082,batch2,2i
ola_mES_2i_2_51.counts,0.81753206,-1.8091428,1.3691283,-0.7026236,1.2436274,0.64607036,1.5671608,1.5154468,0.1360817,-0.9611217,batch2,2i
ola_mES_2i_2_52.counts,-0.35444272,-2.6850939,1.4544318,0.15973327,1.0392747,2.689503,1.9366422,1.164874,-0.47186124,1.0951543,batch2,2i
ola_mES_2i_2_53.counts,0.48936993,-1.1264739,0.63580596,-1.1258516,0.8636699,0.25640243,0.090182126,-0.21351385,-0.6274507,-1.0147107,batch2,2i
ola_mES_2i_2_54.counts,0.46779433,-2.0897017,3.22048,1.0199283,-0.9161581,-1.47919,1.1707278,3.4688334,3.3925822,0.3510371,batch2,2i
ola_mES_2i_2_55.counts,0.3191045,-0.9518626,1.3841101,-1.8402188,-0.0066035986,-0.23611084,-0.33526796,-0.4137591,-0.32544282,-0.91892815,batch2,2i
ola_mES_2i_2_56.counts,0.33584625,-1.7315278,1.9604568,-0.27658835,0.2849453,2.001859,-0.10081297,0.5984045,-0.84879297,0.17245787,batch2,2i
ola_mES_2i_2_57.counts,0.47720233,-1.5559231,1.2728618,-1.2664254,0.19587433,-0.25852856,-0.066793054,-0.051172376,-0.33057365,-0.9068897,batch2,2i
ola_mES_2i_2_58.counts,1.1288347,-0.9554361,0.49707296,-0.60597324,0.08992481,0.507704,-0.7880158,-0.5002384,-0.38665846,-1.6616238,batch2,2i
ola_mES_2i_2_59.counts,-0.6237622,-3.099697,1.6307256,0.6300173,0.32334507,-0.29798725,-0.75523895,0.6913301,0.0079318285,-0.27301744,batch2,2i
ola_mES_2i_2_6.counts,0.8059323,-1.9696076,-0.14284685,-0.7299923,0.97070515,-0.43228486,0.15010142,0.8673872,-1.0912879,0.20955464,batch2,2i
ola_mES_2i_2_60.counts,0.6674771,-1.3175124,0.96064734,-0.3208772,-0.13919377,0.77482575,-0.95990354,-0.19861114,-0.5068408,-1.5356802,batch2,2i
ola_mES_2i_2_61.counts,-0.6391817,-1.319866,0.91011393,-0.72531104,0.7812518,1.3198587,0.42648607,-0.2762103,0.070934415,-1.941575,batch2,2i
ola_mES_2i_2_62.counts,0.28264692,-1.4637753,0.85195017,-1.0066224,0.75808835,0.5755358,-0.55145806,-0.30239165,-0.8829859,-0.6994184,batch2,2i
ola_mES_2i_2_63.counts,-0.107647955,-1.6864133,-0.23782091,0.22300711,1.9294305,1.8119352,0.07198626,0.8055693,0.14495951,-1.7001872,batch2,2i
ola_mES_2i_2_64.counts,1.0818927,-1.7462739,0.7006885,0.19801629,0.55363446,-0.16648164,0.7439532,0.16155267,-0.7882274,-0.51560575,batch2,2i
ola_mES_2i_2_66.counts,0.40613616,-2.3812835,-0.34408897,0.6115427,1.6900164,0.5500076,0.88068604,1.5261852,-0.032718807,-0.90122163,batch2,2i
ola_mES_2i_2_67.counts,-0.9743001,-1.8670256,1.524064,0.6562004,1.6255245,0.8039187,-0.86578304,0.26179147,0.032355547,-1.5662115,batch2,2i
ola_mES_2i_2_68.counts,0.1657322,-1.9086818,0.24946561,-0.18324357,0.89954567,0.81185746,-0.8283117,0.14025354,-0.50437814,-1.1257267,batch2,2i
ola_mES_2i_2_69.counts,0.5438477,-1.6036993,0.85888934,-0.7703983,0.4755212,0.34333277,-0.17292637,-0.15023112,-0.4661415,-0.48536003,batch2,2i
ola_mES_2i_2_7.counts,-0.52663547,-2.2668962,1.1194721,-1.1960921,0.4194144,-0.64674115,-0.2935592,0.29469597,-0.5930882,-0.028879255,batch2,2i
ola_mES_2i_2_72.counts,-0.11929935,-1.3575989,0.4361488,-0.9543983,0.60079515,1.1829966,-0.8040581,-0.14128268,-0.49777973,-1.0472335,batch2,2i
ola_mES_2i_2_73.counts,-0.43004948,-1.0937822,2.0242162,-0.7558023,0.16663778,1.2369728,-1.3761094,0.1151942,-0.14782277,-1.5233934,batch2,2i
ola_mES_2i_2_74.counts,0.19399369,-1.2356895,2.7558382,2.4826362,1.0855503,1.1034689,1.0669315,0.78882635,-1.5400765,-1.3893676,batch2,2i
ola_mES_2i_2_75.counts,-0.35888493,-1.210816,1.5574288,-1.0035272,0.9817561,0.90912604,-1.074883,-0.33396375,0.19278705,-0.59631336,batch2,2i
ola_mES_2i_2_76.counts,0.5924588,-1.6264092,0.9145026,0.60173565,1.2034162,1.9359021,-0.45627147,0.19469428,0.09564626,-0.5925554,batch2,2i
ola_mES_2i_2_79.counts,0.11493188,-2.3117487,0.28484496,-0.69177514,1.0115435,-0.8755835,0.3877458,1.0547687,-0.49313855,-0.9117259,batch2,2i
ola_mES_2i_2_8.counts,0.18963951,-1.4815072,0.9391266,-0.8881464,1.1977984,1.0474023,-0.6101075,0.2795453,0.0989753,-0.55981326,batch2,2i
ola_mES_2i_2_80.counts,-0.1306619,-1.3271604,2.2060525,-0.7096298,0.071363926,1.451597,-0.62251216,-0.14991069,-0.4271006,-0.6687491,batch2,2i
ola_mES_2i_2_81.counts,1.2437997,-1.369813,1.9957271,-0.6003114,-0.289469,-0.45930377,-0.7181572,1.845702,-1.3762828,-0.23070379,batch2,2i
ola_mES_2i_2_85.counts,1.0901959,-0.9873606,1.346051,-0.51063466,0.029706478,-0.19845966,-0.6274664,-0.18135142,-0.1505115,-1.2093388,batch2,2i
ola_mES_2i_2_86.counts,-1.874778,-1.7919393,1.2639055,-0.25530457,2.058636,2.1774888,1.5776281,2.8243775,2.2551048,-2.3079944,batch2,2i
ola_mES_2i_2_87.counts,-0.13078481,-1.2301855,0.86650693,-0.213108,1.0879098,1.0120142,-0.43520927,-0.22865891,-0.27873904,-1.2085208,batch2,2i
ola_mES_2i_2_90.counts,-1.0751154,-1.9948279,3.2408,0.20798525,-0.77594304,-2.4445174,3.9500263,1.9640316,0.28247118,-4.6457453,batch2,2i
ola_mES_2i_2_91.counts,0.16214424,-1.4421537,0.6571194,-0.16538069,1.070095,0.6113548,0.70316577,-0.19348204,0.07075846,-0.8771827,batch2,2i
ola_mES_2i_2_93.counts,-0.52465564,-2.1860323,-0.6918645,-0.5706699,0.04722655,1.470278,0.08740461,0.5373,0.047386527,-2.1347687,batch2,2i
ola_mES_2i_2_94.counts,0.028074235,-3.311692,1.2869666,1.9912131,-2.2701612,0.735184,-0.8592248,2.0562353,0.6226235,-2.1788032,batch2,2i
ola_mES_2i_2_95.counts,-1.5155056,-3.6478252,-2.2701638,1.9976819,-2.2492018,-1.1774764,3.46607,5.060206,-0.12849492,-2.5506406,batch2,2i
ola_mES_2i_3_10.counts,-0.024895668,-0.5021359,-1.2737229,0.32724386,1.9068338,3.1748219,-0.3979835,2.4515624,-2.2721505,1.4690584,batch3,2i
ola_mES_2i_3_11.counts,0.46452448,-0.90304685,-1.1239173,2.2196167,1.983198,2.967375,-0.5500984,1.1472486,0.30173713,-0.13378523,batch3,2i
ola_mES_2i_3_12.counts,1.8982596,0.1838603,0.11129448,-0.02842559,2.098135,1.2609435,-0.5940959,1.2822181,-0.6186238,-0.3874276,batch3,2i
ola_mES_2i_3_13.counts,-0.6800403,-0.63747954,1.587457,-1.0395695,0.29479915,2.8295844,-1.3064971,0.71456087,0.18327051,-1.3670701,batch3,2i
ola_mES_2i_3_15.counts,1.0959036,-0.5800077,0.6829897,-0.12029805,0.33841515,1.4865779,-1.8096523,0.3898511,0.059985578,-0.6135324,batch3,2i
ola_mES_2i_3_16.counts,1.0316982,-0.027687818,1.5738454,-1.7056018,-2.1220994,1.8777064,-1.1087397,1.9588829,2.1321619,-2.745063,batch3,2i
ola_mES_2i_3_17.counts,-2.2817008,-1.3694808,0.6226444,0.6187587,-0.2784121,1.6047549,-0.34422296,4.0299273,3.5759618,-3.843844,batch3,2i
ola_mES_2i_3_18.counts,-3.0036614,-1.5673121,-0.18119437,2.6688051,0.6222167,3.2775366,-0.44140643,5.3347425,-1.0211327,-0.025085539,batch3,2i
ola_mES_2i_3_19.counts,0.27515325,-0.81915677,0.6762681,0.17407662,0.591874,1.3317997,-2.2821112,0.73388016,-1.1958463,-0.8716469,batch3,2i
ola_mES_2i_3_2.counts,0.5169569,0.6307889,0.2671536,2.3471546,1.8483406,2.392048,-1.0427349,1.8002237,-0.99803805,-0.73716474,batch3,2i
ola_mES_2i_3_20.counts,0.044638246,-0.27636614,0.8346683,0.019311056,1.973953,2.6051407,-0.81631327,0.27518618,-0.35893756,-0.46741605,batch3,2i
ola_mES_2i_3_21.counts,-0.3786232,-0.79969585,-1.0880315,-0.44287243,1.3469269,4.321546,0.70434487,3.7088017,-2.0192466,1.7769676,batch3,2i
ola_mES_2i_3_23.counts,0.8366586,-0.53847706,2.0718539,-0.35946068,0.82573664,1.504464,-0.14302295,4.025369,-0.4166463,1.2740285,batch3,2i
ola_mES_2i_3_25.counts,0.961817,-0.0012485981,-0.53232586,0.19266403,-0.37569547,2.3124013,-2.174554,-0.130844,-0.19146684,-2.0348465,batch3,2i
ola_mES_2i_3_26.counts,-0.02923888,0.24010763,0.07497254,0.9355275,1.5573554,2.7281978,0.66398656,2.149961,-0.29987913,-1.0824397,batch3,2i
ola_mES_2i_3_28.counts,0.8162836,-1.4096457,1.8806884,0.09935002,-0.7988932,2.185452,0.32608014,2.8730593,1.2648413,-1.5070603,batch3,2i
ola_mES_2i_3_30.counts,0.2852773,-1.2206248,0.56400836,0.16068387,0.8655665,2.1061294,-1.3926773,-0.2268858,-1.3532717,-0.59827626,batch3,2i
ola_mES_2i_3_31.counts,-1.0236685,0.04105553,-1.1063768,1.5234208,1.5503913,4.384058,-0.57595396,2.3083224,0.5590548,-2.710605,batch3,2i
ola_mES_2i_3_33.counts,0.5595682,0.8281033,0.24626592,-0.94053876,1.2687216,1.5181818,-0.1891079,1.0672377,-1.4244756,-1.4468865,batch3,2i
ola_mES_2i_3_36.counts,0.5721146,-0.9120132,0.33496585,1.4899547,-1.1277307,2.110292,-1.5068853,1.8060445,-3.1025653,-0.1931682,batch3,2i
ola_mES_2i_3_37.counts,1.3732761,1.693866,1.2018793,-1.1359613,-1.7181445,1.797651,-0.3753214,1.0100335,-0.045036793,-3.433839,batch3,2i
ola_mES_2i_3_38.counts,0.31678033,1.0383415,0.9197539,0.33372548,1.656754,1.0865413,-1.031744,1.7282494,-1.6954298,-3.764101,batch3,2i
ola_mES_2i_3_39.counts,0.9134527,2.9987218,-0.8840803,-1.795176,0.9107328,0.8425232,1.2281954,2.716391,-2.8563826,-3.562563,batch3,2i
ola_mES_2i_3_4.counts,0.6925874,-0.8135463,1.4969195,2.9969442,-0.34194696,1.7417046,-1.3443458,2.4635653,-3.2704103,0.74021685,batch3,2i
ola_mES_2i_3_41.counts,0.33794463,-0.7261715,0.44145444,-0.09684334,1.700798,1.977841,-1.3936063,0.09326661,-0.075161576,-0.863891,batch3,2i
ola_mES_2i_3_42.counts,0.32483068,-0.12943427,0.15812895,0.7510205,1.0833118,2.445714,-0.2260052,1.808473,-1.1099458,-1.2166674,batch3,2i
ola_mES_2i_3_43.counts,1.1046484,-0.99485254,0.64666665,0.8941279,0.26693684,1.3842763,0.26720178,0.055413485,-1.0393198,-3.477166,batch3,2i
ola_mES_2i_3_45.counts,0.3942651,1.3559294,2.726898,2.6013188,1.0735456,0.94391215,1.1144283,2.4188185,-2.1069274,-4.592738,batch3,2i
ola_mES_2i_3_46.counts,-0.0036579967,-1.4384338,0.29846898,0.84869844,-2.0754824,3.7970164,-1.4606104,1.914765,1.4842689,-1.2753977,batch3,2i
ola_mES_2i_3_47.counts,-2.491615,-1.2270914,0.002674073,0.19031589,2.370164,3.795175,-0.017646372,2.1360078,0.73823255,-0.49251437,batch3,2i
ola_mES_2i_3_49.counts,0.6789565,0.14798245,0.5216086,2.8472826,1.1236477,1.696098,-1.6612408,1.4875661,1.6289797,-2.2659843,batch3,2i
ola_mES_2i_3_5.counts,0.84718627,-0.19513118,2.1128814,-0.20799896,2.2237656,1.594744,0.90125847,1.1011387,-0.16637766,-1.2584288,batch3,2i
ola_mES_2i_3_52.counts,0.4346272,-1.1160868,0.73772585,0.08853024,0.93360496,1.4632169,-1.7034028,0.57663643,-1.1707869,-0.8693274,batch3,2i
ola_mES_2i_3_54.counts,2.0377061,2.4306142,-0.4204587,-2.2513535,0.60753703,1.2160662,2.8573403,3.8083582,-4.163564,-1.2851053,batch3,2i
ola_mES_2i_3_56.counts,0.44795483,0.31629512,2.1038558,-0.53636277,1.2443221,2.188132,-0.9898795,0.76966894,-0.46316752,-1.3896254,batch3,2i
ola_mES_2i_3_57.counts,1.3438225,0.79742205,-1.3212336,-1.0493279,-0.47609437,3.3882377,-0.46844524,1.0119883,-1.5406601,-2.4571347,batch3,2i
ola_mES_2i_3_58.counts,-1.2794046,-1.922071,0.8300208,1.8113811,2.0414758,2.6734416,-0.053285837,2.0959253,-2.1487842,-0.7407428,batch3,2i
ola_mES_2i_3_6.counts,0.6009441,-0.31496722,1.4815387,-0.65282524,0.9966288,1.4136195,-1.2068741,-0.16156983,-0.56040716,-1.0630149,batch3,2i
ola_mES_2i_3_62.counts,1.1441131,-0.53871775,-0.68200237,1.687574,-0.49209142,1.7200683,-1.0440357,0.5596951,-0.6391194,-2.737106,batch3,2i
ola_mES_2i_3_65.counts,-0.49107462,-0.25701848,0.08635184,0.03676232,0.15895379,2.9133084,-0.52670735,0.15292978,-2.4065247,-2.0220869,batch3,2i
ola_mES_2i_3_66.counts,1.5089326,-0.05304715,0.88060856,2.8323135,-1.4402901,1.6628659,1.6050546,1.5229226,-2.327014,-2.7485864,batch3,2i
ola_mES_2i_3_69.counts,1.3019016,5.005154,0.90216804,1.2071044,0.062087536,3.4667716,0.3520515,4.4017644,-1.438962,2.5601957,batch3,2i
ola_mES_2i_3_7.counts,0.3952198,-0.749807,0.32704476,0.81113416,0.6527481,1.4614481,-2.4129055,1.2853245,-1.1265602,-1.0262735,batch3,2i
ola_mES_2i_3_73.counts,0.14481416,0.12843984,1.0103658,-0.11808837,1.3887032,1.3741037,-1.9055471,0.50291145,-0.19924504,-1.3959587,batch3,2i
ola_mES_2i_3_76.counts,0.3289929,-0.5772246,2.4247496,1.7344635,1.2001406,1.7363026,-1.0006278,0.40159285,-0.8522832,1.1764028,batch3,2i
ola_mES_2i_3_77.counts,2.5524914,1.2525575,0.7366266,-1.23197,0.09787381,1.1477057,0.43814796,0.76083124,0.065380394,-2.7410038,batch3,2i
ola_mES_2i_3_78.counts,0.60133463,-0.9351442,-1.0892516,3.4038389,-0.55578744,2.6388476,-3.1956847,3.1365514,2.618503,0.95574486,batch3,2i
ola_mES_2i_3_79.counts,-0.09657562,-0.14865275,1.0220536,-0.7854848,0.5425657,1.9396026,-1.6904122,0.11406064,-1.188782,-1.3430827,batch3,2i
ola_mES_2i_3_8.counts,0.6982826,1.1432011,1.3898267,0.11322655,4.360841,1.866222,1.473041,3.2723055,0.16311604,0.802765,batch3,2i
ola_mES_2i_3_80.counts,-0.56339747,-1.3741463,-0.09712449,0.844006,0.19657731,2.9124339,-1.2833302,0.79234827,-2.8618917,-0.6373545,batch3,2i
ola_mES_2i_3_82.counts,0.24102178,-0.7028506,0.6453974,0.49202964,0.607647,2.344209,-0.41813272,1.1409308,-0.68298876,-0.96668136,batch3,2i
ola_mES_2i_3_83.counts,0.7459321,-0.7028514,1.5716591,-0.40357304,-0.25429344,1.6116612,-1.3659633,1.0724045,0.4265718,-1.6724346,batch3,2i
ola_mES_2i_3_84.counts,-1.6705587,-0.7631303,2.029907,-0.6284142,-0.22687626,4.6268287,-0.44962934,0.12941766,0.46170712,-0.21046959,batch3,2i
ola_mES_2i_3_87.counts,0.20093405,-0.3998386,0.5303943,-0.15816557,1.3866131,2.32217,-1.2935562,0.6819819,-0.94751555,-0.80514026,batch3,2i
ola_mES_2i_3_88.counts,0.315498,-1.6771194,-0.005248308,0.023876477,0.22253966,2.7844703,0.39649636,2.560196,0.9694182,-0.7837456,batch3,2i
ola_mES_2i_3_90.counts,0.052683532,-1.0831839,0.7662617,1.4262679,2.9174724,2.2075832,2.632922,2.3317337,-1.1269338,-1.2629036,batch3,2i
ola_mES_2i_3_91.counts,0.5449958,0.6487522,1.9221785,-1.0182441,2.4163451,1.7936258,0.029500782,1.1163691,-0.70214605,-0.8270012,batch3,2i
ola_mES_2i_3_92.counts,0.9461639,0.47116283,-0.3907267,0.7900399,1.1970147,1.778068,-0.90908426,0.7374915,-0.9063413,-3.0015721,batch3,2i
ola_mES_2i_3_96.counts,0.5600412,0.925241,-2.7196107,-3.3559916,-4.048592,0.23662132,3.6890795,5.887769,-0.92678154,-0.7116797,batch3,2i
ola_mES_a2i_2_1.counts,-1.1985431,-3.2972443,-0.63822216,3.3845472,-0.32381535,-0.42917433,1.7626634,-1.0266799,-1.5594404,0.29400608,batch2,a2i
ola_mES_a2i_2_10.counts,-0.690914,-1.3000897,1.9491668,-0.37906864,0.8809176,-0.6018908,1.0041556,-1.0828823,0.6375775,0.5434921,batch2,a2i
ola_mES_a2i_2_11.counts,-1.2073083,-2.1034112,0.33834186,-0.08565617,0.70428103,1.0271634,0.9609717,-0.56318045,2.6022475,0.75654125,batch2,a2i
ola_mES_a2i_2_12.counts,0.2587201,-0.8062581,0.22128907,-0.49778733,0.3779707,0.38034856,0.86320174,-1.4862645,-0.19380489,-0.3905972,batch2,a2i
ola_mES_a2i_2_13.counts,-0.075048625,-0.005466044,0.78118896,-1.8761282,0.31604868,-0.08463672,-0.7382138,-1.2765654,0.27177554,-0.31883603,batch2,a2i
ola_mES_a2i_2_14.counts,-0.2098121,-1.2180291,0.43312886,1.2080746,0.8914038,-1.1653024,0.88297606,-1.3060765,0.82029694,-0.31257215,batch2,a2i
ola_mES_a2i_2_15.counts,-0.16170901,-1.6582853,-0.72930324,2.2365575,0.33970743,0.23684016,3.1327085,-0.0862838,-1.2552526,3.247809,batch2,a2i
ola_mES_a2i_2_16.counts,0.9808978,-1.600344,-1.2320863,1.1596134,-0.76726127,1.815513,1.2228097,-0.7313644,2.02275,0.98400736,batch2,a2i
ola_mES_a2i_2_17.counts,0.16523749,-1.5390168,0.065294236,0.46163854,0.4566692,-1.0056632,0.45388216,-1.1231108,0.66947836,0.7310746,batch2,a2i
ola_mES_a2i_2_18.counts,-0.17879236,-2.0312514,-0.35929978,1.2554928,1.4939109,-1.4411207,0.3387543,0.31471848,2.4291105,1.3035269,batch2,a2i
ola_mES_a2i_2_19.counts,-1.3178914,-1.3688235,-0.44171587,2.2416806,2.0368679,2.3553927,2.4794397,-0.42095673,-0.39174843,0.15496063,batch2,a2i
ola_mES_a2i_2_2.counts,-2.243657,-3.7939627,-1.8380293,0.9834477,-2.816473,1.6134998,2.2553277,0.26745713,-0.0073239803,1.5364109,batch2,a2i
ola_mES_a2i_2_20.counts,0.025216639,-0.916399,2.159517,1.4504548,-0.3320161,2.2110043,1.0242467,-1.7051327,0.21220946,0.93501616,batch2,a2i
ola_mES_a2i_2_21.counts,-0.46165806,-1.1724782,0.1337826,0.8923028,1.9559344,0.8607209,1.4341347,-0.215397,0.5974321,-0.3626832,batch2,a2i
ola_mES_a2i_2_22.counts,1.2528315,-0.9245616,0.23094454,2.1014524,0.94181675,-1.0788039,0.8593966,-0.7017234,0.11093962,1.4125787,batch2,a2i
ola_mES_a2i_2_23.counts,0.6670809,-0.18205264,0.40092924,-0.45032582,1.5542603,-0.92957425,-0.11468455,-0.562447,0.7576186,0.7482556,batch2,a2i
ola_mES_a2i_2_24.counts,-0.25726634,-1.0041882,-0.68663764,-0.8210605,1.4248431,0.49031392,0.85339594,-0.33214045,1.419981,0.95113194,batch2,a2i
ola_mES_a2i_2_25.counts,-0.16753548,-0.66491896,-1.6909378,0.43199417,0.9189855,2.611713,1.9355795,-0.0675354,-0.4350345,-1.0750583,batch2,a2i
ola_mES_a2i_2_26.counts,0.0441868,-0.39569783,0.41309807,-0.43480548,1.2094125,-0.11296216,0.1598829,-1.116873,0.41216147,-0.33195513,batch2,a2i
