cells,0,1,2,3,4,5,6,7,8,9,batch,celltype
ola_mES_2i_2_29.counts,-47.894886,-54.31506,32.999058,-6.968678,-27.573513,-5.315406,12.177605,-16.49563,-17.287945,3.3588586,batch2,2i
ola_mES_2i_2_3.counts,-40.330517,-85.898056,23.628534,-10.489614,-18.525738,7.599275,26.92152,-4.275888,-7.997342,8.20848,batch2,2i
ola_mES_2i_2_30.counts,-51.811584,-22.692894,13.341576,8.44889,-45.331467,5.1609135,-30.225863,5.8187537,10.025579,11.116416,batch2,2i
ola_mES_2i_2_31.counts,-54.56366,-60.77349,34.497,-12.919931,-53.287086,15.884918,1.4113766,-8.37194,-1.9438272,-17.482895,batch2,2i
ola_mES_2i_2_32.counts,-40.39031,-82.533295,26.982193,-10.525442,-9.489806,-6.7042933,29.218836,-6.8594623,-4.64972,10.703571,batch2,2i
ola_mES_2i_2_33.counts,-71.29432,-11.747282,13.87686,-0.46385694,-67.98085,33.08272,-6.0192165,-10.592991,6.2873063,-13.028782,batch2,2i
ola_mES_2i_2_34.counts,-52.408176,-53.575596,19.959831,0.62988776,-32.231567,-4.4567056,-7.779195,-7.9463997,8.75579,11.773777,batch2,2i
ola_mES_2i_2_35.counts,-54.90615,-48.617645,21.432114,-1.6621554,-27.783422,-8.009389,22.16058,5.173281,-18.170124,-5.3455467,batch2,2i
ola_mES_2i_2_36.counts,-64.336,-39.80651,26.33711,-8.238002,-4.217941,3.502909,35.736256,-17.53373,-30.93024,-11.805753,batch2,2i
ola_mES_2i_2_37.counts,-31.2202,-57.779373,38.07376,-9.864833,-14.785573,-28.549976,4.8261313,27.34617,10.561961,23.525715,batch2,2i
ola_mES_2i_2_38.counts,-38.05806,-59.174942,48.64006,-9.427837,-32.354057,-30.949005,-25.244183,9.754948,11.804622,1.7890587,batch2,2i
ola_mES_2i_2_39.counts,-44.626484,-65.63137,13.930105,-5.193839,-22.997856,-18.299952,3.9766746,-16.674706,16.176607,29.694088,batch2,2i
ola_mES_2i_2_4.counts,-89.921776,25.328932,24.10364,18.288054,-49.86414,13.361067,21.592419,13.22685,-40.442154,-29.523176,batch2,2i
ola_mES_2i_2_40.counts,-81.361855,-1.1993384,19.590343,17.921944,-43.11525,-6.1415176,-0.26480812,0.4538415,-4.403777,-18.17837,batch2,2i
ola_mES_2i_2_41.counts,-59.128563,-39.378647,17.629318,-4.28522,-24.148989,-10.023051,21.323048,-42.09812,6.305799,17.052588,batch2,2i
ola_mES_2i_2_42.counts,-74.169266,21.236704,17.518896,7.9020247,-43.54923,-19.497963,-12.009102,-47.08503,15.027789,-1.0565524,batch2,2i
ola_mES_2i_2_43.counts,-62.201485,-51.084877,17.971075,5.3668804,-46.99007,1.8415811,21.488123,12.346175,6.282846,-4.5675697,batch2,2i
ola_mES_2i_2_44.counts,-55.996624,-38.501793,17.80549,-3.867801,-34.743862,7.0742593,25.992199,-20.155485,3.3614452,-6.4526186,batch2,2i
ola_mES_2i_2_46.counts,-47.108467,-58.35229,27.574308,-2.5339303,-36.444252,-27.988914,-2.9256094,4.402803,19.188648,16.324347,batch2,2i
ola_mES_2i_2_47.counts,-70.41052,-13.551662,20.454155,1.2020842,-55.817333,14.640667,11.603526,9.315233,-0.73589563,-11.602445,batch2,2i
ola_mES_2i_2_48.counts,-86.90097,-5.3699765,28.619143,1.4805844,-55.183487,19.348318,11.8451605,-8.561939,-8.199042,-16.01611,batch2,2i
ola_mES_2i_2_49.counts,-51.3495,-58.194088,25.763369,5.327124,-6.2279744,-25.669905,14.931514,-1.4709886,4.3911858,19.28827,batch2,2i
ola_mES_2i_2_5.counts,-85.862656,18.553095,22.26904,12.291366,-17.941925,-27.663763,0.16056994,-16.281305,-2.7653782,3.8183622,batch2,2i
ola_mES_2i_2_50.counts,-66.92086,-4.968221,21.798504,-2.3059835,7.386282,-13.0545635,70.31138,2.6907532,-22.248808,7.4140067,batch2,2i
ola_mES_2i_2_51.counts,-69.68817,-22.194733,23.962448,8.1566,-38.314728,-8.170999,1.1927818,-7.2447257,-7.5292244,5.001688,batch2,2i
ola_mES_2i_2_52.counts,-72.36489,-1.4555439,8.1807165,7.895093,-17.551695,14.229641,34.47182,16.998219,-18.63144,-22.902086,batch2,2i
ola_mES_2i_2_53.counts,-45.8846,-72.748024,22.26765,7.3115973,-23.08287,-5.9585786,11.3564825,2.5261927,6.0290427,-1.2307439,batch2,2i
ola_mES_2i_2_54.counts,-97.92556,56.659042,8.580762,21.502872,-66.35104,-11.932514,-20.150993,3.6010213,19.468,3.180217,batch2,2i
ola_mES_2i_2_55.counts,-29.83965,-86.197266,18.944042,2.2636793,-26.26793,4.0198393,9.011414,-6.1025577,14.134953,9.575138,batch2,2i
ola_mES_2i_2_56.counts,-68.06423,-18.304379,26.084656,-8.174396,-37.707836,-24.909996,11.708271,-26.081882,10.25937,37.048317,batch2,2i
ola_mES_2i_2_57.counts,-48.30517,-61.489574,8.494829,4.8705225,-37.485115,6.247742,7.993988,-0.50306535,15.868449,11.650014,batch2,2i
ola_mES_2i_2_58.counts,-45.982113,-68.99193,28.561403,-2.4481363,-23.164345,-7.9102793,-4.999283,-2.7778728,16.85037,19.101997,batch2,2i
ola_mES_2i_2_59.counts,-62.43681,-25.863081,20.62207,12.249772,-58.77594,-11.241998,-23.775564,-3.6738422,17.135328,1.2546971,batch2,2i
ola_mES_2i_2_6.counts,-51.167976,-50.20764,15.556697,1.2105262,-34.13388,5.36918,13.664577,-1.7417243,-5.1186895,-15.391593,batch2,2i
ola_mES_2i_2_60.counts,-56.616535,-63.307407,42.9705,-9.409921,-35.31716,-28.716665,-6.2232676,-12.232694,13.846787,21.589483,batch2,2i
ola_mES_2i_2_61.counts,-55.03451,-47.771824,17.553333,9.216113,-9.313513,-5.068216,41.669518,-2.4945858,-1.3950198,21.16514,batch2,2i
ola_mES_2i_2_62.counts,-36.545223,-82.458145,21.34603,-8.643834,-30.610542,6.29334,13.235111,9.926189,4.13121,-2.2540004,batch2,2i
ola_mES_2i_2_63.counts,-51.114777,-53.75802,36.298367,-6.939122,-2.2764764,-28.51199,31.074963,29.567226,-19.562267,20.846897,batch2,2i
ola_mES_2i_2_64.counts,-57.425102,-25.721613,7.2365136,7.847018,-38.188698,5.047972,2.9037704,-13.349021,5.856145,2.6349106,batch2,2i
ola_mES_2i_2_66.counts,-76.51395,-3.9973247,18.806778,4.771509,-36.810802,9.5763445,28.041336,-5.3672643,-26.192698,-6.39517,batch2,2i
ola_mES_2i_2_67.counts,-59.606705,-40.14845,43.556736,-0.6544253,-28.257236,-21.270203,1.6155287,15.028966,5.554818,-0.28206185,batch2,2i
ola_mES_2i_2_68.counts,-47.610718,-78.402405,35.2267,-7.5171733,-29.528263,4.8295527,20.616526,14.910385,-3.85234,-3.572626,batch2,2i
ola_mES_2i_2_69.counts,-52.5416,-63.74111,15.712667,6.813195,-33.742653,6.7819715,26.14221,2.6797204,-5.334801,6.060712,batch2,2i
ola_mES_2i_2_7.counts,-40.19905,-65.87475,12.217611,2.649962,-34.31075,1.163802,12.440349,17.634409,3.7124186,0.75080943,batch2,2i
ola_mES_2i_2_72.counts,-40.136097,-79.3073,35.945946,-13.284224,-15.211166,-9.862194,34.93794,-3.0384958,-7.9981723,7.9626336,batch2,2i
ola_mES_2i_2_73.counts,-31.576315,-75.59111,50.92006,-31.58575,-15.130047,-24.1567,0.2467091,28.656195,18.926271,26.727053,batch2,2i
ola_mES_2i_2_74.counts,-79.30883,31.852488,49.87953,-5.230427,-32.772194,-52.38175,-18.913395,29.929136,20.931402,34.18382,batch2,2i
ola_mES_2i_2_75.counts,-28.027166,-82.78759,28.924784,-5.596001,-10.322312,-0.86215264,27.06414,10.388563,-9.6206875,7.970567,batch2,2i
ola_mES_2i_2_76.counts,-48.171074,-46.713593,26.924711,-3.5686164,-24.062305,5.0248756,7.241404,-7.528896,-8.924283,-0.42545027,batch2,2i
ola_mES_2i_2_79.counts,-63.54772,-36.439365,22.856716,0.6696957,-46.85073,-1.4812431,-4.225157,8.48358,11.047116,-3.2927337,batch2,2i
ola_mES_2i_2_8.counts,-45.610577,-84.46149,31.78884,-4.474348,-14.454884,-0.49294683,27.984386,3.4039023,-16.107182,-2.4957962,batch2,2i
ola_mES_2i_2_80.counts,-45.11953,-45.64486,25.47338,-18.835196,-22.118965,-2.7970166,24.267448,-2.121545,-1.3488415,7.3026485,batch2,2i
ola_mES_2i_2_81.counts,-61.157837,-18.233007,30.707516,-9.105762,-54.72638,20.200459,3.583957,-2.8774567,3.8416724,12.34336,batch2,2i
ola_mES_2i_2_85.counts,-39.30234,-70.26076,24.228357,-2.6281571,-32.853878,0.7944083,-2.731018,-13.187412,12.715166,24.323133,batch2,2i
ola_mES_2i_2_86.counts,-69.66846,12.809014,56.5716,2.1667142,-5.429981,-64.58274,-3.7367904,-18.328535,-0.7676944,20.476458,batch2,2i
ola_mES_2i_2_87.counts,-37.800133,-50.886944,34.329994,-6.3758283,-18.063416,-34.266056,-3.7670798,1.3259833,-2.6704493,35.90596,batch2,2i
ola_mES_2i_2_90.counts,-98.433075,51.663708,8.483802,12.315521,-45.815395,-15.831488,15.24319,-8.601998,5.193615,21.191872,batch2,2i
ola_mES_2i_2_91.counts,-54.794838,-25.340548,16.497911,24.805037,-17.455961,-8.538224,4.750234,-20.42138,6.1613855,22.803076,batch2,2i
ola_mES_2i_2_93.counts,-61.164795,-28.428738,24.425278,-12.282659,-16.094542,-4.1121144,56.837,-14.9059725,-21.890276,3.245672,batch2,2i
ola_mES_2i_2_94.counts,-87.33781,15.498232,47.37398,-0.6134724,-72.72642,-12.6807785,-29.471395,2.716906,-0.88376904,-24.996521,batch2,2i
ola_mES_2i_2_95.counts,-113.43005,106.17294,27.69382,15.070862,-79.234985,-9.08242,11.359484,6.8079762,-2.8625965,-26.40121,batch2,2i
ola_mES_2i_3_10.counts,-76.432884,15.473503,58.81815,-41.1004,38.65117,1.0787995,12.568326,0.020527495,-1.814695,-40.467392,batch3,2i
ola_mES_2i_3_11.counts,-65.59517,-2.4763718,30.59892,-13.967879,27.937902,-0.9702734,-32.697796,-11.682491,-19.663658,1.676996,batch3,2i
ola_mES_2i_3_12.counts,-41.547043,-52.853054,31.226217,-37.811855,11.23185,32.144295,-31.000103,-8.782603,-3.007975,9.7760935,batch3,2i
ola_mES_2i_3_13.counts,-46.803326,-66.35087,35.12602,-39.103455,19.373547,34.27938,-4.973757,-8.649663,-21.72856,-1.2676438,batch3,2i
ola_mES_2i_3_15.counts,-29.18996,-79.54061,26.950878,-37.710785,5.135441,18.247288,-44.00904,-10.141978,-12.556774,-3.7586484,batch3,2i
ola_mES_2i_3_16.counts,-62.737717,-18.113735,37.303703,-33.920036,-2.682393,16.34051,-35.66024,-16.561516,-8.06049,4.924512,batch3,2i
ola_mES_2i_3_17.counts,-76.678825,42.95856,39.39935,-3.8132975,-2.0094335,8.996767,-30.460434,-4.562344,-2.3198776,-12.621454,batch3,2i
ola_mES_2i_3_18.counts,-90.60708,62.50312,50.284397,-29.313454,8.117044,-0.5216943,-23.797522,-2.1572018,-21.912228,-37.244923,batch3,2i
ola_mES_2i_3_19.counts,-25.860918,-82.40758,35.484688,-43.537716,4.792212,15.748,-37.30291,-15.521013,-5.4511795,-5.771929,batch3,2i
ola_mES_2i_3_2.counts,-68.81286,15.967851,53.408134,-40.902946,43.57835,-16.774958,-21.01507,-44.108547,-6.163788,-19.90197,batch3,2i
ola_mES_2i_3_20.counts,-34.611893,-66.865425,32.26004,-38.059937,42.81287,19.5442,-3.4695961,-10.14165,-21.68195,8.18871,batch3,2i
ola_mES_2i_3_21.counts,-105.97031,75.59955,66.77695,-43.04474,24.467283,4.705898,10.915428,-5.407207,15.408886,-33.385193,batch3,2i
ola_mES_2i_3_23.counts,-81.675865,15.6829,33.91392,-24.921598,-4.448187,45.512856,-3.8343756,1.3575442,-22.426323,-31.856297,batch3,2i
ola_mES_2i_3_25.counts,-45.210556,-57.344173,32.269974,-42.31142,39.473774,7.8615847,8.193558,-6.3988414,-28.170671,-17.21104,batch3,2i
ola_mES_2i_3_26.counts,-88.082794,56.44962,57.075207,-8.935012,49.34879,-15.398981,-15.26191,21.657988,-13.024303,3.864585,batch3,2i
ola_mES_2i_3_28.counts,-85.80578,37.50917,31.047493,-22.269165,-16.64706,19.426205,-37.612774,-19.030308,7.3638625,-18.258734,batch3,2i
ola_mES_2i_3_30.counts,-23.798105,-85.23104,27.08027,-36.12373,10.324218,24.304596,-13.40207,2.7569094,-19.572033,-9.230516,batch3,2i
ola_mES_2i_3_31.counts,-93.01949,42.268555,59.858727,-28.033018,45.109665,-32.946533,-32.05636,-0.8524506,7.055397,-13.872322,batch3,2i
ola_mES_2i_3_33.counts,-43.764507,-12.603533,45.594807,-55.25932,39.109837,81.4054,29.715721,29.270103,79.26921,45.243797,batch3,2i
ola_mES_2i_3_36.counts,-70.29925,12.416602,43.41938,-32.7075,5.5148907,10.505741,-30.849838,-29.864164,4.704433,-17.126368,batch3,2i
ola_mES_2i_3_37.counts,-68.13598,-1.3000907,43.289967,-36.966854,17.581413,29.453054,-13.011587,-13.359176,41.748962,17.579735,batch3,2i
ola_mES_2i_3_38.counts,-64.02914,2.7059567,74.07025,-38.44036,50.330177,-28.119162,-32.43445,33.83196,3.012595,6.8210087,batch3,2i
ola_mES_2i_3_39.counts,-61.16398,40.939476,55.10024,-55.616955,48.788933,100.06541,70.04427,40.41585,115.977936,55.57305,batch3,2i
ola_mES_2i_3_4.counts,-78.248375,17.749544,42.879623,-21.25743,4.9705057,8.899094,-34.75957,-11.358484,-2.4155686,-19.69657,batch3,2i
ola_mES_2i_3_41.counts,-21.819042,-95.10075,27.49845,-47.68314,26.259365,9.913957,-6.8781466,-3.1004097,-14.738921,10.765697,batch3,2i
ola_mES_2i_3_42.counts,-85.987434,30.524559,52.669563,-40.765686,25.624878,0.66096616,-2.0853674,-9.342995,-5.7425723,-9.317796,batch3,2i
ola_mES_2i_3_43.counts,-69.455444,0.57704055,22.59666,-26.25925,2.8090417,10.346097,-17.717396,-18.726635,9.673782,2.1533394,batch3,2i
ola_mES_2i_3_45.counts,-85.92434,56.161953,57.47742,-21.039791,40.613293,-18.913807,-14.721857,12.347824,1.3847932,-24.71958,batch3,2i
ola_mES_2i_3_46.counts,-78.03648,20.343964,43.073395,-29.152498,8.254548,0.99500144,-28.73975,-28.611568,-10.59495,-19.159899,batch3,2i
ola_mES_2i_3_47.counts,-57.40231,-16.282127,38.554188,-26.688087,28.806442,-20.539808,1.0274262,26.14956,-18.46765,1.2124522,batch3,2i
ola_mES_2i_3_49.counts,-68.28738,3.463245,31.621187,-19.23061,21.19718,-13.14731,-26.30212,-11.913907,17.62583,-6.5137696,batch3,2i
ola_mES_2i_3_5.counts,-59.045677,-51.688904,10.289982,-22.17283,13.5543585,28.15563,-17.950994,-14.3229475,-16.59434,-0.26051986,batch3,2i
ola_mES_2i_3_52.counts,-27.773226,-87.78594,30.314764,-33.12314,-8.263107,26.08905,-20.460892,6.8061333,-12.291052,-14.430778,batch3,2i
ola_mES_2i_3_54.counts,-103.746475,102.7172,60.496704,-43.979675,22.965992,59.599567,47.209053,14.079375,99.95443,-0.28856382,batch3,2i
ola_mES_2i_3_56.counts,-44.318127,-55.93321,45.724007,-32.14488,39.11008,11.656884,-12.17223,18.473757,-14.754197,5.292657,batch3,2i
ola_mES_2i_3_57.counts,-83.94617,11.40051,63.080593,-41.424423,48.41768,-8.868233,-0.8684041,-16.174671,-6.4226923,14.179406,batch3,2i
ola_mES_2i_3_58.counts,-79.30212,8.244712,55.889732,-42.897903,13.819545,-3.3501148,-26.469355,-9.476672,-2.2281835,-1.9224944,batch3,2i
ola_mES_2i_3_6.counts,-24.684916,-93.661766,28.07816,-39.246647,18.888462,17.756725,-9.307917,-9.660181,-12.061467,9.275333,batch3,2i
ola_mES_2i_3_62.counts,-66.170265,8.85468,40.259106,-35.28242,2.7794147,5.47807,-37.25343,-24.593233,7.6266,-23.980034,batch3,2i
ola_mES_2i_3_65.counts,-56.569477,-23.179497,53.955173,-49.60635,25.99888,6.0109324,-3.5962832,16.68827,-8.277105,-14.218199,batch3,2i
ola_mES_2i_3_66.counts,-103.01415,97.510574,38.026905,-18.762993,11.8543005,10.761212,-6.1647277,-13.511777,5.701062,-35.110138,batch3,2i
ola_mES_2i_3_69.counts,-134.83699,180.35455,87.05372,-31.162413,83.26196,-8.140932,30.291307,-17.357105,46.419205,-53.04811,batch3,2i
ola_mES_2i_3_7.counts,-33.717422,-62.83792,42.418816,-42.448196,14.658726,-0.012951556,-43.628056,-2.57667,-15.196485,-6.9513,batch3,2i
ola_mES_2i_3_73.counts,-27.702225,-81.970116,53.773937,-34.377808,34.625084,-26.752943,-31.326859,-3.4526603,3.412019,10.052506,batch3,2i
ola_mES_2i_3_76.counts,-38.959064,-42.823143,14.784201,-15.839156,10.576699,20.564655,6.8650413,16.343939,-31.851362,4.098061,batch3,2i
ola_mES_2i_3_77.counts,-69.50572,-8.321675,36.03101,-39.348713,23.263845,11.838395,-11.936862,-23.695547,-6.7193823,-9.430871,batch3,2i
ola_mES_2i_3_78.counts,-85.343704,46.691883,51.409054,-24.50948,7.7383704,-17.128632,-27.019957,-1.819481,-4.3313212,-38.79888,batch3,2i
ola_mES_2i_3_79.counts,-25.932512,-86.290504,43.70436,-48.851772,28.35829,21.042742,-10.605375,-0.6026037,-14.859133,-6.4187284,batch3,2i
ola_mES_2i_3_8.counts,-56.88959,-22.103786,22.817509,-21.328465,29.845552,12.517236,0.35937417,12.180354,-39.164116,-13.792929,batch3,2i
ola_mES_2i_3_80.counts,-56.5231,-37.04658,45.679565,-34.672756,3.9923213,8.738598,-21.776794,-6.134607,-10.579236,-20.583519,batch3,2i
ola_mES_2i_3_82.counts,-72.754456,1.8508097,35.26622,-26.107025,1.9302877,-6.5773287,-25.359074,-22.273352,8.032239,-1.5422873,batch3,2i
ola_mES_2i_3_83.counts,-56.1892,-39.931046,29.005152,-33.01547,10.037657,31.90881,-5.3237867,-6.111785,-21.645527,-16.58217,batch3,2i
ola_mES_2i_3_84.counts,-49.800022,-21.368841,31.51717,-23.126024,21.01259,16.127895,1.9944879,3.3919184,-24.084703,-20.336975,batch3,2i
ola_mES_2i_3_87.counts,-49.702007,-51.475418,51.33903,-53.221466,32.14177,9.8132,3.889311,-17.780363,-15.765212,-18.810772,batch3,2i
ola_mES_2i_3_88.counts,-65.40264,6.117052,29.129904,-30.058273,-1.8864579,16.119596,-24.00443,6.9793773,-29.269823,-13.655377,batch3,2i
ola_mES_2i_3_90.counts,-86.69328,32.834137,22.479864,1.8521599,2.4293945,-3.3257985,-13.929802,12.643941,-6.8229938,7.208302,batch3,2i
ola_mES_2i_3_91.counts,-41.525482,-66.51334,30.356188,-37.202274,38.640305,4.8789196,0.54705614,-30.501295,-7.917784,17.865232,batch3,2i
ola_mES_2i_3_92.counts,-56.597466,-18.532906,57.108856,-30.785873,30.088255,-13.282877,-37.848972,-9.946095,9.805762,2.4002354,batch3,2i
ola_mES_2i_3_96.counts,-135.37024,183.79504,58.37371,-35.05365,-14.593162,99.160805,69.645805,68.458405,159.4157,55.603477,batch3,2i
ola_mES_a2i_2_1.counts,-44.37455,58.67006,-41.635605,31.348143,-23.990646,33.843967,-35.313107,-11.363329,12.9456625,-13.169815,batch2,a2i
ola_mES_a2i_2_10.counts,-13.94766,-40.635475,-31.79479,20.275158,11.331093,-4.45532,-17.433756,-13.09813,15.475578,-2.859852,batch2,a2i
ola_mES_a2i_2_11.counts,-31.454927,-2.9409137,-29.747568,31.548893,26.663534,2.967581,-8.263972,0.8974252,1.6359401,-14.336109,batch2,a2i
ola_mES_a2i_2_12.counts,-14.788331,-37.48341,-33.70029,12.768859,30.8768,10.1033,-10.62074,-8.591128,11.3529215,17.539255,batch2,a2i
ola_mES_a2i_2_13.counts,21.820887,-73.08195,-11.915743,-4.1165,43.74005,-2.3300498,12.109707,-4.9292917,13.23464,5.236888,batch2,a2i
ola_mES_a2i_2_14.counts,-13.855708,-12.177551,-32.149,24.39511,8.641398,6.4356103,-35.797237,-6.1499324,17.001068,-23.266958,batch2,a2i
ola_mES_a2i_2_15.counts,-50.937508,61.710938,-37.729206,36.449223,8.494893,25.7851,15.33224,9.4192,-18.273296,-36.26047,batch2,a2i
ola_mES_a2i_2_16.counts,-36.926968,26.261858,-27.933321,30.48123,17.812386,-2.51834,-21.920378,-17.97201,8.95746,-20.397348,batch2,a2i
ola_mES_a2i_2_17.counts,-14.705681,-27.94625,-38.99459,21.209402,4.2487893,20.046764,-30.34698,1.7782706,23.416325,-32.476448,batch2,a2i
ola_mES_a2i_2_18.counts,-28.426403,-14.222054,-17.906357,32.368668,7.6220975,-2.5679293,-25.926384,0.3230046,16.23491,-5.62576,batch2,a2i
ola_mES_a2i_2_19.counts,-59.647808,52.32868,-25.966057,27.16309,38.624443,-16.170998,18.515944,-22.75383,12.88774,20.010902,batch2,a2i
ola_mES_a2i_2_2.counts,-59.66524,76.00065,-17.391094,21.876053,-19.056456,-13.637486,-22.060976,-26.812,-4.2925434,-15.871737,batch2,a2i
ola_mES_a2i_2_20.counts,-27.062056,3.0615551,-30.56078,6.2958894,33.758144,-7.7136416,-0.34111196,-16.326597,13.655659,8.949608,batch2,a2i
ola_mES_a2i_2_21.counts,-42.8559,6.312792,5.1914525,37.25743,38.258633,-12.612496,17.206932,41.194965,-10.830516,-36.404163,batch2,a2i
ola_mES_a2i_2_22.counts,-23.99023,-6.9793687,-30.17969,30.056791,6.493878,22.145723,-36.10774,11.458931,16.883408,-6.7133913,batch2,a2i
ola_mES_a2i_2_23.counts,1.7218697,-52.74239,-19.187805,30.038126,34.24168,14.972652,3.9040205,24.20126,4.0850434,-21.517347,batch2,a2i
ola_mES_a2i_2_24.counts,-7.6370635,-26.931911,-26.133015,17.284533,51.181522,4.4488153,34.134686,0.3978009,-12.908304,-15.264438,batch2,a2i
ola_mES_a2i_2_25.counts,-63.296997,44.28667,-4.005842,22.754856,39.10336,-6.3554225,45.420826,-1.0941887,-32.092453,-6.918929,batch2,a2i
ola_mES_a2i_2_26.counts,0.25560078,-50.4534,-17.13424,19.336973,37.454063,-7.7662525,-9.37378,-10.47447,11.479049,-3.788322,batch2,a2i
ola_mES_a2i_2_27.counts,-3.814645,-49.09408,-8.065134,17.822746,50.764072,-7.127719,5.1979513,15.359756,-3.4296932,-1.9698426,batch2,a2i
ola_mES_a2i_2_28.counts,2.1333804,-41.044247,-30.666517,18.473475,17.275791,24.66863,-19.976858,16.18672,10.208798,-27.992561,batch2,a2i
ola_mES_a2i_2_29.counts,-32.908665,-31.251772,-36.4841,19.626654,27.716557,-0.77558154,-3.4505513,-7.483236,19.786638,14.622648,batch2,a2i
ola_mES_a2i_2_3.counts,-25.74703,2.6195118,-18.19492,22.807997,48.161503,7.5593343,26.139536,7.797467,-22.015938,-22.871635,batch2,a2i
ola_mES_a2i_2_30.counts,-7.3605328,-64.26024,-28.919203,29.255262,13.016726,-2.9383726,-23.097792,7.8019004,30.690008,-26.735643,batch2,a2i
ola_mES_a2i_2_31.counts,-58.39684,27.490675,-29.65673,44.33632,18.435665,-3.313067,5.691457,-2.4220269,-0.47064033,-22.038948,batch2,a2i
ola_mES_a2i_2_32.counts,-0.39459294,-57.34356,-28.18679,12.872661,45.256855,8.101847,5.5623946,-1.8893104,7.3262005,-9.231086,batch2,a2i
ola_mES_a2i_2_33.counts,-14.251179,-16.562132,-30.361443,22.397913,23.688566,18.148304,-8.625668,10.088097,5.044924,-22.925705,batch2,a2i
ola_mES_a2i_2_34.counts,4.2831025,-39.050285,-38.194965,10.525498,40.904636,-1.667466,6.612131,-2.2693703,13.61091,5.2880354,batch2,a2i
ola_mES_a2i_2_35.counts,12.036192,-66.79787,-20.209364,15.811842,27.494652,-7.2325616,-24.495138,28.680431,26.525196,-18.406525,batch2,a2i
ola_mES_a2i_2_36.counts,-8.364571,-46.337914,-44.46341,25.53921,-8.496895,12.167812,-19.156694,2.9961262,36.01256,-35.255398,batch2,a2i
ola_mES_a2i_2_37.counts,5.9913845,-61.566032,-22.951216,18.916428,51.68302,-5.3501315,-0.70598453,5.610315,13.049582,-6.9724383,batch2,a2i
